id,codigo_curso,area_basica,area_avaliacao,situacao,inicio,nota,universidade,cep,cidade,doutorado,mestrado,info_doutorado,info_mestrado
1519,ODONTOLOGIA (ENDODONTIA) (33032017004P0),ENDODONTIA,ODONTOLOGIA,EM FUNCIONAMENTO,2000,5,UNIVERSIDADE DE RIBEIRÃO PRETO,14096900,Ribeirão Preto,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33032017004D1'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33032017004M0'}"
1520,BIOTECNOLOGIA (33032017005P7),BIOTECNOLOGIA,BIOTECNOLOGIA,EM FUNCIONAMENTO,1999,5,UNIVERSIDADE DE RIBEIRÃO PRETO,14096900,Ribeirão Preto,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33032017005D8'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33032017005M7'}"
1521,TECNOLOGIA AMBIENTAL (33032017006P3),SANEAMENTO AMBIENTAL,ENGENHARIAS I,EM FUNCIONAMENTO,2000,3,UNIVERSIDADE DE RIBEIRÃO PRETO,14096900,Ribeirão Preto,False,True,,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '3', 'codigo': '33032017006M3'}"
1525,DIREITO (33034010006P0),DIREITO,DIREITO,EM FUNCIONAMENTO,2004,5,UNIVERSIDADE DE MARÍLIA,17525102,Marília,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33034010006D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33034010006M0'}"
1532,EDUCAÇÃO (33050015004P1),EDUCAÇÃO,EDUCAÇÃO,EM FUNCIONAMENTO,2000,5,UNIVERSIDADE SÃO FRANCISCO,12916900,Bragança Paulista,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33050015004D2'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33050015004M1'}"
1533,PSICOLOGIA (33050015005P8),PSICOLOGIA,PSICOLOGIA,EM FUNCIONAMENTO,1999,7,UNIVERSIDADE SÃO FRANCISCO,12916900,Bragança Paulista,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33050015005D9'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33050015005M8'}"
1535,ENGENHARIA BIOMÉDICA (33051011002P5),ENGENHARIA BIOMÉDICA,ENGENHARIAS IV,EM FUNCIONAMENTO,1993,4,UNIVERSIDADE DO VALE DO PARAÍBA,12224400,São José dos Campos,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33051011002D6'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33051011002M5'}"
1536,PLANEJAMENTO URBANO E REGIONAL (33051011003P1),PLANEJAMENTO URBANO E REGIONAL,PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA,EM FUNCIONAMENTO,1993,4,UNIVERSIDADE DO VALE DO PARAÍBA,12224400,São José dos Campos,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33051011003D2'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33051011003M1'}"
1537,BIOENGENHARIA (33051011004P8),ENGENHARIA BIOMÉDICA,ENGENHARIAS IV,EM DESATIVACAO,,,UNIVERSIDADE DO VALE DO PARAÍBA,12224400,São José dos Campos,False,True,,"{'situacao': 'EM DESATIVACAO', 'nota': '3', 'codigo': '33051011004F0'}"
1540,FÍSICA E ASTRONOMIA (33051011007P7),FÍSICA,ASTRONOMIA / FÍSICA,EM FUNCIONAMENTO,2004,4,UNIVERSIDADE DO VALE DO PARAÍBA,12224400,São José dos Campos,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33051011007D8'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33051011007M7'}"
1541,Odontologia (33052018002P1),ODONTOLOGIA,ODONTOLOGIA,EM DESATIVACAO,,,UNIVERSIDADE CIDADE DE SÃO PAULO,03071000,São Paulo,False,True,,"{'situacao': 'EM DESATIVACAO', 'nota': '3', 'codigo': '33052018002F4'}"
1542,EDUCAÇÃO (33052018003P8),EDUCAÇÃO,EDUCAÇÃO,EM FUNCIONAMENTO,1997,5,UNIVERSIDADE CIDADE DE SÃO PAULO,03071000,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33052018003D9'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33052018003M8'}"
1544,EDUCAÇÃO (33053014002P8),EDUCAÇÃO,EDUCAÇÃO,EM DESATIVACAO,,,CENTRO UNIVERSITÁRIO MOURA LACERDA,14085420,Ribeirão Preto,False,True,,"{'situacao': 'EM DESATIVACAO', 'nota': '3', 'codigo': '33053014002M8'}"
1545,EDUCAÇÃO (33054010002P4),EDUCAÇÃO,EDUCAÇÃO,EM FUNCIONAMENTO,1995,5,UNIVERSIDADE DO OESTE PAULISTA,19050900,Presidente Prudente,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33054010002D5'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33054010002M4'}"
1546,AGRONOMIA (33054010003P0),AGRONOMIA,CIÊNCIAS AGRÁRIAS I,EM FUNCIONAMENTO,2004,4,UNIVERSIDADE DO OESTE PAULISTA,19050900,Presidente Prudente,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33054010003D1'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33054010003M0'}"
1550,ENGENHARIA DE PRODUÇÃO (33063010003P0),ENGENHARIA DE PRODUÇÃO,ENGENHARIAS III,EM FUNCIONAMENTO,1997,4,UNIVERSIDADE PAULISTA,05347020,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33063010003D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33063010003M0'}"
1551,COMUNICAÇÃO (33063010004P6),COMUNICAÇÃO,COMUNICAÇÃO E INFORMAÇÃO,EM FUNCIONAMENTO,1997,4,UNIVERSIDADE PAULISTA,05347020,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33063010004D7'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33063010004M6'}"
1552,Patologia Ambiental e Experimental (33063010005P2),MEDICINA VETERINÁRIA,MEDICINA VETERINÁRIA,EM FUNCIONAMENTO,2002,5,UNIVERSIDADE PAULISTA,05347020,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33063010005D3'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33063010005M2'}"
1553,EDUCAÇÃO (33065012001P6),EDUCAÇÃO,EDUCAÇÃO,EM FUNCIONAMENTO,1996,4,UNIVERSIDADE DE SOROCABA,18023000,Sorocaba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33065012001D7'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33065012001M6'}"
1555,ODONTOLOGIA (33067015002P5),ODONTOLOGIA,ODONTOLOGIA,EM DESATIVACAO,,,UNIVERSIDADE DO SAGRADO CORAÇÃO,17011160,Bauru,False,True,,"{'situacao': 'EM DESATIVACAO', 'nota': '3', 'codigo': '33067015002F8'}"
1556,BIOLOGIA ORAL (33067015003P1),ODONTOLOGIA,ODONTOLOGIA,EM DESATIVACAO,,,CENTRO UNIVERSITÁRIO SAGRADO CORAÇÃO,17011160,Bauru,True,False,"{'situacao': 'EM DESATIVACAO', 'nota': '4', 'codigo': '33067015003D2'}",
1557,FILOSOFIA (33072019001P9),FILOSOFIA,FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA,EM DESATIVACAO,,,UNIVERSIDADE SÃO JUDAS TADEU,03166000,São Paulo,False,True,,"{'situacao': 'EM DESATIVACAO', 'nota': '2', 'codigo': '33072019001M9'}"
1558,EDUCAÇÃO FÍSICA (33072019002P5),EDUCAÇÃO FÍSICA,"EDUCAÇÃO FÍSICA, FISIOTERAPIA, FONOAUDIOLOGIA E TERAPIA OCUPACIONAL",EM FUNCIONAMENTO,2004,5,UNIVERSIDADE SÃO JUDAS TADEU,03166000,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33072019002D6'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33072019002M5'}"
1559,ONCOLOGIA (33073015001P5),CANCEROLOGIA,MEDICINA I,EM FUNCIONAMENTO,1997,6,A.C.CAMARGO CANCER CENTER,01509900,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33073015001D6'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33073015001M5'}"
1560,ODONTOLOGIA (33076014001P4),ODONTOLOGIA,ODONTOLOGIA,EM FUNCIONAMENTO,2000,4,UNIVERSIDADE SANTO AMARO,04829300,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33076014001D5'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33076014001M4'}"
1563,ODONTOLOGIA (33078017001P7),ODONTOLOGIA,ODONTOLOGIA,EM FUNCIONAMENTO,2004,4,UNIVERSIDADE CRUZEIRO DO SUL,08060070,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33078017001D8'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33078017001M7'}"
1564,ENSINO DE CIÊNCIAS E MATEMÁTICA (33078017002P3),ENSINO DE CIÊNCIAS E MATEMÁTICA,ENSINO,EM FUNCIONAMENTO,2004,4,UNIVERSIDADE CRUZEIRO DO SUL,08060070,São Paulo,False,True,,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33078017002F6'}"
1565,DIREITO (33079013001P3),DIREITO,DIREITO,EM FUNCIONAMENTO,2000,3,CENTRO UNIVERSITÁRIO FIEO,06020190,Osasco,False,True,,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '3', 'codigo': '33079013001M3'}"
1566,AGRICULTURA TROPICAL E SUBTROPICAL (33081018001P4),AGRONOMIA,CIÊNCIAS AGRÁRIAS I,EM FUNCIONAMENTO,1999,4,INSTITUTO AGRONÔMICO DE CAMPINAS,13020902,Campinas,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33081018001D5'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33081018001M4'}"
1567,Desenvolvimento Territorial e Meio Ambiente (33082014001P0),POLÍTICAS E DESENVOLVIMENTO DE TERRITÓRIOS,INTERDISCIPLINAR,EM FUNCIONAMENTO,2003,5,UNIVERSIDADE DE ARARAQUARA,14801320,Araraquara,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33082014001D1'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33082014001M0'}"
1568,HABITAÇÃO: PLANEJAMENTO E TECNOLOGIA (33083010001P7),ENGENHARIA CIVIL,ENGENHARIAS I,EM FUNCIONAMENTO,1998,3,INSTITUTO DE PESQUISAS TECNOLÓGICAS DO ESTADO DE SÃO PAULO,05508901,São Paulo,False,True,,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '3', 'codigo': '33083010001F0'}"
1569,TECNOLOGIA AMBIENTAL (33083010002P3),ENGENHARIA/TECNOLOGIA/GESTÃO,INTERDISCIPLINAR,EM DESATIVACAO,,,INSTITUTO DE PESQUISAS TECNOLÓGICAS DO ESTADO DE SÃO PAULO,05508901,São Paulo,False,True,,"{'situacao': 'EM DESATIVACAO', 'nota': '3', 'codigo': '33083010002F6'}"
1570,ENGENHARIA DE COMPUTAÇÃO (33083010003P0),ENGENHARIA ELÉTRICA,ENGENHARIAS IV,EM DESATIVACAO,,,INSTITUTO DE PESQUISAS TECNOLÓGICAS DO ESTADO DE SÃO PAULO,05508901,São Paulo,False,True,,"{'situacao': 'EM DESATIVACAO', 'nota': '2', 'codigo': '33083010003F2'}"
1571,PROCESSOS INDUSTRIAIS (33083010004P6),ENGENHARIA QUÍMICA,ENGENHARIAS II,EM FUNCIONAMENTO,2001,3,INSTITUTO DE PESQUISAS TECNOLÓGICAS DO ESTADO DE SÃO PAULO,05508901,São Paulo,False,True,,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '3', 'codigo': '33083010004F9'}"
1572,ADMINISTRAÇÃO (33092010001P6),ADMINISTRAÇÃO,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",EM FUNCIONAMENTO,2006,6,UNIVERSIDADE NOVE DE JULHO,01504001,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33092010001D7'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33092010001M6'}"
1573,EDUCAÇÃO (33092010002P2),EDUCAÇÃO,EDUCAÇÃO,EM FUNCIONAMENTO,1996,4,UNIVERSIDADE NOVE DE JULHO,01504001,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33092010002D3'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33092010002M2'}"
1576,PROMOÇÃO DE SAÚDE (33093016003P1),SAÚDE E BIOLÓGICAS,INTERDISCIPLINAR,EM FUNCIONAMENTO,1999,4,UNIVERSIDADE DE FRANCA,14404600,Franca,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33093016003D2'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33093016003M1'}"
1577,CIÊNCIAS (33093016004P8),QUÍMICA,QUÍMICA,EM FUNCIONAMENTO,2002,5,UNIVERSIDADE DE FRANCA,14404600,Franca,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33093016004D9'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33093016004M8'}"
1578,CIÊNCIAS CONTÁBEIS (33096015001P8),CIÊNCIAS CONTÁBEIS,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",EM FUNCIONAMENTO,1999,3,CENTRO UNIVERSITÁRIO FECAP,01502001,São Paulo,False,True,,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '3', 'codigo': '33096015001M8'}"
1586,SISTEMA CONSTITUCIONAL DE GARANTIA DE DIREITOS (33105014001P2),DIREITO,DIREITO,EM FUNCIONAMENTO,1998,5,CENTRO UNIVERSITÁRIO DE BAURU,17050790,Bauru,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33105014001D3'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33105014001M2'}"
1587,HOSPITALIDADE (33106010001P9),TURISMO,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",EM FUNCIONAMENTO,2002,4,UNIVERSIDADE ANHEMBI MORUMBI,04546001,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33106010001D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33106010001M9'}"
1589,ADMINISTRAÇÃO (33110018001P2),ADMINISTRAÇÃO,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",EM FUNCIONAMENTO,2003,5,UNIVERSIDADE MUNICIPAL DE SÃO CAETANO DO SUL,09550051,São Caetano do Sul,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33110018001D3'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33110018001M2'}"
1590,DIREITO (33111014001P9),DIREITO,DIREITO,EM FUNCIONAMENTO,2000,3,CENTRO UNIVERSITÁRIO EURÍPEDES DE MARÍLIA,17525901,Marília,False,True,,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '3', 'codigo': '33111014001M9'}"
1592,CIÊNCIAS DA SAÚDE (33112010001P5),MEDICINA,MEDICINA I,EM FUNCIONAMENTO,1999,4,CENTRO UNIVERSITÁRIO SAÚDE ABC,09060650,Santo André,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33112010001D6'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33112010001M5'}"
1593,ODONTOLOGIA (33114013001P8),ODONTOLOGIA,ODONTOLOGIA,EM FUNCIONAMENTO,2002,4,CENTRO UNIVERSITÁRIO DA FUNDAÇÃO HERMINIO OMETTO,13607339,Araras,False,True,,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33114013001F0'}"
1594,CIÊNCIAS (33115010001P8),DOENÇAS INFECCIOSAS E PARASITÁRIAS,MEDICINA II,EM FUNCIONAMENTO,2000,3,COORDENADORIA CONTROLE DE DOENÇAS DA SEC EST DA SAÚDE DE SP,05403000,São Paulo,False,True,,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '3', 'codigo': '33115010001M8'}"
1595,ODONTOLOGIA (33117012001P7),ODONTOLOGIA,ODONTOLOGIA,EM FUNCIONAMENTO,2003,6,UNIVERSIDADE UNIVERSUS VERITAS GUARULHOS,07023070,Guarulhos,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33117012001D8'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33117012001M7'}"
1596,ENFERMAGEM (33117012002P3),ENFERMAGEM,ENFERMAGEM,EM FUNCIONAMENTO,2004,4,UNIVERSIDADE UNIVERSUS VERITAS GUARULHOS,07023070,Guarulhos,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33117012002D4'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33117012002M3'}"
1597,ODONTOLOGIA (33119015001P0),ODONTOLOGIA,ODONTOLOGIA,EM FUNCIONAMENTO,1999,5,FACULDADE SÃO LEOPOLDO MANDIC,13045610,Campinas,False,True,,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33119015001F2'}"
1598,BIODIVERSIDADE VEGETAL E MEIO AMBIENTE (33120013001P4),BOTÂNICA,BIODIVERSIDADE,EM FUNCIONAMENTO,2002,5,INSTITUTO DE PESQUISAS AMBIENTAIS,02377000,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33120013001D5'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33120013001M4'}"
1603,EDUCAÇÃO (40001016001P0),EDUCAÇÃO,EDUCAÇÃO,EM FUNCIONAMENTO,1976,7,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '40001016001D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '40001016001M0'}"
1604,CIÊNCIAS GEODÉSICAS (40001016002P6),GEODÉSIA,GEOCIÊNCIAS,EM FUNCIONAMENTO,1971,5,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016002D7'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016002M6'}"
1605,CIÊNCIAS (BIOQUÍMICA) (40001016003P2),BIOQUÍMICA,CIÊNCIAS BIOLÓGICAS II,EM FUNCIONAMENTO,1965,7,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '40001016003D3'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '40001016003M2'}"
1606,BOTÂNICA (40001016004P9),BOTÂNICA,BIODIVERSIDADE,EM FUNCIONAMENTO,1979,5,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016004D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016004M9'}"
1607,CIÊNCIAS BIOLÓGICAS (ENTOMOLOGIA) (40001016005P5),ZOOLOGIA,BIODIVERSIDADE,EM FUNCIONAMENTO,1969,5,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016005D6'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016005M5'}"
1608,GENÉTICA (40001016006P1),GENÉTICA,CIÊNCIAS BIOLÓGICAS I,EM FUNCIONAMENTO,1969,5,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016006D2'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016006M1'}"
1609,BIOLOGIA CELULAR E MOLECULAR (40001016007P8),MORFOLOGIA,CIÊNCIAS BIOLÓGICAS II,EM FUNCIONAMENTO,1979,5,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016007D9'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016007M8'}"
1610,ZOOLOGIA (40001016008P4),ZOOLOGIA,BIODIVERSIDADE,EM FUNCIONAMENTO,1975,4,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40001016008D5'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40001016008M4'}"
1611,HISTÓRIA (40001016009P0),HISTÓRIA,HISTÓRIA,EM FUNCIONAMENTO,1972,6,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40001016009D1'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40001016009M0'}"
1615,CIENCIA DO SOLO (40001016014P4),AGRONOMIA,CIÊNCIAS AGRÁRIAS I,EM FUNCIONAMENTO,1978,5,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016014D5'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016014M4'}"
1616,ENGENHARIA FLORESTAL (40001016015P0),RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL,CIÊNCIAS AGRÁRIAS I,EM FUNCIONAMENTO,1973,5,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016015D1'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016015M0'}"
1617,LETRAS (40001016016P7),LETRAS,LINGUíSTICA E LITERATURA,EM FUNCIONAMENTO,1975,7,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '40001016016D8'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '40001016016M7'}"
1618,DIREITO (40001016017P3),DIREITO,DIREITO,EM FUNCIONAMENTO,1982,6,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40001016017D4'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40001016017M3'}"
1619,MEDICINA (CLÍNICA CIRÚRGICA) (40001016018P0),CIRURGIA,MEDICINA III,EM FUNCIONAMENTO,1983,4,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40001016018D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40001016018M0'}"
1620,ENGENHARIA DE ALIMENTOS (40001016019P6),ENGENHARIA DE ALIMENTOS,CIÊNCIA DE ALIMENTOS,EM FUNCIONAMENTO,1983,6,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40001016019D7'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40001016019M6'}"
1621,FÍSICA (40001016020P4),FÍSICA,ASTRONOMIA / FÍSICA,EM FUNCIONAMENTO,1984,6,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40001016020D5'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40001016020M4'}"
1622,ENGENHARIA DE RECURSOS HÍDRICOS E AMBIENTAL (40001016021P0),ENGENHARIA HIDRÁULICA,ENGENHARIAS I,EM FUNCIONAMENTO,1986,4,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40001016021D1'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '40001016021M0'}"
1623,CIÊNCIAS VETERINÁRIAS (40001016023P3),MEDICINA VETERINÁRIA,MEDICINA VETERINÁRIA,EM FUNCIONAMENTO,1986,6,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40001016023D4'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40001016023M3'}"
1624,DESENVOLVIMENTO ECONÔMICO (40001016024P0),ECONOMIA,ECONOMIA,EM FUNCIONAMENTO,1990,5,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016024D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '40001016024M0'}"
1625,ADMINISTRAÇÃO (40001016025P6),ADMINISTRAÇÃO,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",EM FUNCIONAMENTO,1992,6,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40001016025D7'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '40001016025M6'}"
1626,QUÍMICA (40001016026P2),QUÍMICA,QUÍMICA,EM FUNCIONAMENTO,1991,7,UNIVERSIDADE FEDERAL DO PARANÁ,80060000,Curitiba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '40001016026D3'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '40001016026M2'}"
